pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage,CASEligible
21933,SG,nse_cm,,778MH29,778MH29-SG,,778MH29-SG,IN2220190143,,,,SDL MH 7.78% 2029,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,103.89-114.81,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,914000.00,100,0,11481,10389,1,1,1,0,0,1,0,5e+08,0,0,914000,,false
756787,SG,nse_cm,,642TN31,642TN31-SG,,642TN31-SG,IN3120250128,,,,SDL TN 6.42% 2031,,,1,100,-1,-1,2,-1,NSE,,,1434844800,,1434844800,0,0,0,0,0,95.00-105.00,0,0,1474648826,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
25939,N0,nse_cm,,7798LTFH29,7798LTFH29-N0,,7798LTFH29-N0,INE498L07087,,,,LTFH 7.798% 2029 SR F,,,1,1,-1,-1,2,-1,NSE,,,1414713600,,1414713600,0,0,0,0,1444780800,80000.00-120000.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,980.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,30000,0,0,980,,false
29527,EQ,nse_cm,,GROWWRAIL,GROWWRAIL-EQ,,GROWWRAIL,INF666M01JJ6,,,,GROWWAMC - GROWWRAIL,,,1,1,-1,-1,2,-1,NSE,,,1423353600,,1423353600,0,0,0,0,0,24.37-29.77,0,0,1474648823,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2081634.00,1,0,2977,2437,1,1,1,0,0,1,0,6.36585e+07,0,0,2081634,,false
24760,SG,nse_cm,,728MP45,728MP45-SG,,728MP45-SG,IN2120240022,,,,SDL MP 7.28% 2045,,,1,100,-1,-1,2,-1,NSE,,,1407628800,,1407628800,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,,false
764288,EQ,nse_cm,,EMETAL,EMETAL-EQ,,EMETAL,INF754K01XG1,,,,EDELAMC - EMETAL,,,1,1,-1,-1,2,-1,NSE,,,1469664000,,1469664000,0,0,0,0,0,11.91-14.55,0,0,1474648828,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,185474.00,1,0,1455,1191,1,1,1,0,0,1,0,5.67202e+06,0,0,185474,,false
2581,SG,nse_cm,,725TS41,725TS41-SG,,725TS41-SG,IN4520200341,,,,SDL TS 7.25% 2041,,,1,100,-1,-1,2,-1,NSE,,,1299369600,,1299369600,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999960.00,100,0,10500,9500,1,1,1,0,0,1,0,1.2e+08,0,0,999960,,false
25108,SG,nse_cm,,725ML34,725ML34-SG,,725ML34-SG,IN2420240052,,,,SDL ML 7.25% 2034,,,1,100,-1,-1,2,-1,NSE,,,1410048000,,1410048000,0,0,0,0,0,95.00-105.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,490499.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+07,0,0,490499,,false
11413,SG,nse_cm,,783TS35,783TS35-SG,,783TS35-SG,IN4520220208,,,,SDL TS 7.83% 2035,,,1,100,-1,-1,2,-1,NSE,,,1349568000,,1349568000,0,0,0,0,0,95.00-105.00,0,0,1474648820,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
765000,EQ,nse_cm,,VOITHPAPR,VOITHPAPR-EQ,,VOITHPAPR,INE285C01015,,,,VOITH PAPER FABRICS IND L,,,10,1,-1,-1,2,-1,NSE,,,1471392000,,1471392000,0,0,0,0,0,1152.00-1728.00,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,1,1,69441.00,1,0,172800,115200,1,1,1,0,0,1,0,4.39256e+06,0,0,69441,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,false
24274,SM,nse_cm,,VISAMAN,VISAMAN-SM,,VISAMAN-SM,INE0BHK01012,,,,VISAMAN GLOBAL SALES LTD,,,5,1000,-1,-1,2,-1,NSE,,,1404259200,,1404259200,0,0,1411344000,1411862400,0,31.75-35.05,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,695564.00,1000,0,3505,3175,1,1,1,0,0,1,0,2.12711e+07,0,0,695564,"Stage 1 Short Term ASM scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult",false
7411,EQ,nse_cm,,NILASPACES,NILASPACES-EQ,,NILASPACES,INE00S901012,,,,NILA SPACES LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1230422400,,1230422400,0,0,1410393600,1410912000,0,9.45-14.17,0,0,1474655344,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,8467042.00,1,0,1417,945,1,1,1,0,0,1,0,3.93889e+08,0,0,8467042,,false
14868,BZ,nse_cm,,FLFL,FLFL-BZ,,FLFL-BZ,INE452O01016,,,,FUT LIFESTYLE FASH LTD,,,1,1,-1,-1,2,-1,NSE,,,1364947200,,1364947200,0,0,0,0,0,1.08-1.18,0,0,1474653966,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,6598038.00,1,0,118,108,1,1,1,0,0,1,0,2.01775e+08,0,0,6598038,"Scrips in GSM,Identified as RECEIPT OF CORPORATE ANNOUNCEMENT / DISCLOSURE FROM THE COMPANY,The company is in BZ/SZ series due to non-compliance with SEBI SOP Circular,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)",false
27273,GS,nse_cm,,679GS2034A,679GS2034A-GS,,679GS2034A-GS,IN0020240159,,,,GOI LOAN   6.79% 2034,,,1,1,-1,-1,2,-1,NSE,,,1417651200,,1417651200,0,0,0,0,1433116800,95.02-105.02,0,0,1474648823,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999744.00,1,0,10502,9502,1,1,1,0,0,1,0,1.50202e+08,0,0,999744,,false
22422,SG,nse_cm,,677AP40,677AP40-SG,,677AP40-SG,IN1020200318,,,,SDL AP 6.77% 2040,,,1,100,-1,-1,2,-1,NSE,,,1283040000,,1283040000,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,817499.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+07,0,0,817499,,false
19795,EQ,nse_cm,,CELLO,CELLO-EQ,,CELLO,INE0LMW01024,,,,CELLO WORLD LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1383696000,,1383696000,0,0,0,0,1469923200,259.30-388.90,0,0,1474655345,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,308355.00,1,0,38890,25930,1,1,1,0,0,1,0,2.20885e+08,0,0,308355,,false
7851,EQ,nse_cm,,RAMCOSYS,RAMCOSYS-EQ,,RAMCOSYS,INE246B01019,,,,RAMCO SYSTEMS LTD.,,,5,1,-1,-1,2,-1,NSE,,,639964800,,639964800,0,0,1343952000,1344556800,0,568.10-627.90,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,167211.00,1,0,62790,56810,1,1,1,0,0,1,0,3.7584e+07,0,0,167211,"Stage 1 Long Term ASM scrip,The scrip PE is greater than 50 for previous 4 trailing quarters",false
16355,BE,nse_cm,,PANACHE,PANACHE-BE,,PANACHE,INE895W01019,,,,PANACHE DIGILIFE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1262736000,,1262736000,0,0,1379894400,1380412800,0,509.40-530.10,0,0,1474655345,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,192392.00,1,0,53010,50940,1,1,1,0,0,1,0,1.6014e+07,0,0,192392,"Stage II ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)",false
4201,EQ,nse_cm,,SOMATEX,SOMATEX-EQ,,SOMATEX,INE314C01013,,,,SOMA TEXTILES & INDUST LT,,,1,1,-1,-1,2,-1,NSE,,,524448000,,524448000,0,0,0,0,1468713600,78.24-86.46,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1080179.00,1,0,8646,7824,1,1,1,0,0,1,0,3.3033e+07,0,0,1080179,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,High low price variation was greater than 150% in previous 12 months",false
759986,SG,nse_cm,,706UK32,706UK32-SG,,706UK32-SG,IN3620250057,,,,SDL UK 7.06% 2032,,,1,100,-1,-1,2,-1,NSE,,,1448755200,,1448755200,0,0,0,0,0,95.00-105.00,0,0,1474648827,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
3244,SG,nse_cm,,678JK33,678JK33-SG,,678JK33-SG,IN4920210015,,,,SDL JK 6.78% 2033,,,1,100,-1,-1,2,-1,NSE,,,1303344000,,1303344000,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,,false
1660,EQ,nse_cm,,ITC,ITC-EQ,,ITC,INE154A01025,,,,ITC LTD,,,5,1,-1,-1,2,-1,NSE,,,467424000,,493603200,0,0,0,0,1464307200,243.15-297.15,0,0,1474655343,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,363354.00,1,0,29715,24315,1,1,1,0,0,1,0,1.25295e+10,0,0,363354,,true
13687,BE,nse_cm,,MBECL,MBECL-BE,,MBECL,INE748A01024,,,,MCNALLY BHARAT ENGIN CO L,,,1,1,-1,-1,2,-1,NSE,,,844560000,,844560000,0,0,0,0,1424563200,429.92-447.46,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,227933.00,1,0,44746,42992,1,1,1,0,0,1,0,3.33333e+07,0,0,227933,"Identified as RECEIPT OF CORPORATE ANNOUNCEMENT / DISCLOSURE FROM THE COMPANY,Gross settlement (Trade for Trade)",false
27128,N0,nse_cm,,723SBI39,723SBI39-N0,,723SBI39-N0,INE062A08470,,,,SBI 7.23% 2039 SR 3,,,1,1,-1,-1,2,-1,NSE,,,1416700800,,1416700800,0,0,0,0,1446681600,80000.00-120000.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,1e+06,0,0,1000,,false
31040,N2,nse_cm,,830NHAI27,830NHAI27-N2,,830NHAI27-N2,INE906B07CB9,,,,BOND 8.30% PA TAX FREE S2,,,1,1,-1,-1,2,-1,NSE,,,1013126400,,1013126400,0,0,0,0,1473984000,803.68-1205.52,0,0,1474655346,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,99541.00,1,0,120552,80368,1,1,1,0,0,1,0,3.28302e+07,0,0,99541,,false
2951,EQ,nse_cm,,S&SPOWER,S&SPOWER-EQ,,S&SPOWER,INE902B01017,,,,S&S POWER SWITCHGEARS LTD,,,5,1,-1,-1,2,-1,NSE,,,484531200,,496627200,0,0,1379721600,1380240000,0,302.15-333.95,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,314413.00,1,0,33395,30215,1,1,1,0,0,1,0,1.23416e+07,0,0,314413,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,false
7548,SG,nse_cm,,712WB36,712WB36-SG,,712WB36-SG,IN3420210228,,,,SDL WB 7.12% 2036,,,1,100,-1,-1,2,-1,NSE,,,1325376000,,1325376000,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,4e+08,0,0,1000000,,false
30010,SG,nse_cm,,722OR36,722OR36-SG,,722OR36-SG,IN2720240117,,,,SDL OR 7.22% 2036,,,1,100,-1,-1,2,-1,NSE,,,1425772800,,1425772800,0,0,0,0,0,95.00-105.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
757711,SG,nse_cm,,701BR37,701BR37-SG,,701BR37-SG,IN1320250039,,,,SDL BR 7.01% 2037,,,1,100,-1,-1,2,-1,NSE,,,1437868800,,1437868800,0,0,0,0,0,95.00-105.00,0,0,1474648826,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,,false
31760,N2,nse_cm,,848NTPC28,848NTPC28-N2,,848NTPC28-N2,INE733E07JF7,,,,8.48%S-R-NCD SERIES 2A,,,1,1,-1,-1,2,-1,NSE,,,1071878400,,1071878400,0,0,0,0,1449014400,921.60-1382.40,0,0,1474648824,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,81732.00,1,0,138240,92160,1,1,1,0,0,1,0,2.49946e+06,0,0,81732,,false
18172,MF,nse_cm,,BPF01QDD,BPF01QDD-MF,,BPF01QDD-MF,INF955L01IP4,,,,BARODAPAMC - BPF01QDD,,,1,1,-1,-1,2,-1,NSE,,,1269388800,,1269388800,0,0,0,0,0,0.90-1.10,0,0,1474648821,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,19973.00,1,0,110,90,1,1,1,0,0,1,0,610806,0,0,19973,,false
25017,EQ,nse_cm,,BODALCHEM,BODALCHEM-EQ,,BODALCHEM,INE338D01028,,,,BODAL CHEMICALS LTD,,,1,1,-1,-1,2,-1,NSE,,,998438400,,998438400,0,0,1411344000,1411603200,0,189.56-209.50,0,0,1474655346,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,501131.00,1,0,20950,18956,1,1,1,0,0,1,0,1.25944e+08,0,0,501131,Stage 1 Long Term ASM scrip,false
12661,SG,nse_cm,,755AP29,755AP29-SG,,755AP29-SG,IN1020220597,,,,SDL AP 7.55% 2029,,,1,100,-1,-1,2,-1,NSE,,,1354406400,,1354406400,0,0,0,0,0,95.00-105.00,0,0,1474648820,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,,false
30173,SG,nse_cm,,718TN55B,718TN55B-SG,,718TN55B-SG,IN3120240731,,,,SDL TN 7.18% 2055,,,1,100,-1,-1,2,-1,NSE,,,1426982400,,1426982400,0,0,0,0,0,95.00-105.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
6696,GS,nse_cm,,699GS2051,699GS2051-GS,,699GS2051-GS,IN0020210194,,,,GOI LOAN  6.99% 2051,,,1,1,-1,-1,2,-1,NSE,,,1321488000,,1321488000,0,0,0,0,1371168000,90.73-100.27,0,0,1474655344,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1046500.00,1,0,10027,9073,1,1,1,0,0,1,0,7e+08,0,0,1046500,,false
757735,SG,nse_cm,,680TN35,680TN35-SG,,680TN35-SG,IN3120250151,,,,SDL TN 6.80% 2035,,,1,100,-1,-1,2,-1,NSE,,,1436054400,,1436054400,0,0,0,0,0,95.00-105.00,0,0,1474648826,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
13116,EQ,nse_cm,,QUICKHEAL,QUICKHEAL-EQ,,QUICKHEAL,INE306L01010,,,,QUICK HEAL TECH LTD,,,1,1,-1,-1,2,-1,NSE,,,1140220800,,1140220800,0,0,1409529600,1410048000,0,121.26-181.88,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,659712.00,1,0,18188,12126,1,1,1,0,0,1,0,5.42482e+07,0,0,659712,"EPS based on previous 4 trailing quarters in the scrip is zero,High low price variation was greater than 150% in previous 12 months",false
13256,SG,nse_cm,,77MZ35,77MZ35-SG,,77MZ35-SG,IN2520220087,,,,SDL MZ 7.7% 2035,,,1,100,-1,-1,2,-1,NSE,,,1356220800,,1356220800,0,0,0,0,0,95.00-105.00,0,0,1474648820,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,490499.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+07,0,0,490499,,false
760664,SG,nse_cm,,750TN36,750TN36-SG,,750TN36-SG,IN3120250615,,,,SDL TN 7.50% 2036,,,1,100,-1,-1,2,-1,NSE,,,1453248000,,1453248000,0,0,0,0,0,95.00-105.00,0,0,1474648827,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999939.00,100,0,10500,9500,1,1,1,0,0,1,0,1.7e+08,0,0,999939,,false
760918,SG,nse_cm,,781UP41,781UP41-SG,,781UP41-SG,IN3320250209,,,,SDL UP 7.81% 2041,,,1,100,-1,-1,2,-1,NSE,,,1455408000,,1455408000,0,0,0,0,0,94.77-104.73,0,0,1474648827,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1002450.00,100,0,10473,9477,1,1,1,0,0,1,0,1.5e+08,0,0,1002450,,false
18479,EQ,nse_cm,,ISFT,ISFT-EQ,,ISFT,INE566K01011,,,,INTRASOFT TECH. LTD,,,1,1,-1,-1,2,-1,NSE,,,955497600,,955497600,0,0,1411084800,1411603200,0,96.87-118.39,0,0,1474654001,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,533391.00,1,0,11839,9687,1,1,1,0,0,1,0,1.63117e+07,0,0,533391,Stage 1 Short Term ASM scrip,false
764039,SG,nse_cm,,761MP44,761MP44-SG,,761MP44-SG,IN2120260053,,,,SDL MP 7.61% 2044,,,1,100,-1,-1,2,-1,NSE,,,1468108800,,1468108800,0,0,0,0,0,95.00-105.00,0,0,1474648828,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1.6e+08,0,0,1000000,,false
5889,SG,nse_cm,,693AP38,693AP38-SG,,693AP38-SG,IN1020210291,,,,SDL AP 6.93% 2038,,,1,100,-1,-1,2,-1,NSE,,,1317513600,,1317513600,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,,false
23214,SG,nse_cm,,745WB44,745WB44-SG,,745WB44-SG,IN3420230291,,,,SDL WB 7.45% 2044,,,1,100,-1,-1,2,-1,NSE,,,1395532800,,1395532800,0,0,0,0,0,91.20-100.80,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1041500.00,100,0,10080,9120,1,1,1,0,0,1,0,2.5e+08,0,0,1041500,,false
20303,EQ,nse_cm,,GANDHAR,GANDHAR-EQ,,GANDHAR,INE717W01049,,,,GANDHAR OIL REFINE IND L,,,5,1,-1,-1,2,-1,NSE,,,1385769600,,1385769600,0,0,0,0,1469923200,214.75-322.05,0,0,1474655345,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,372529.00,1,0,32205,21475,1,1,1,0,0,1,0,9.78795e+07,0,0,372529,Stage 1 Long Term ASM scrip,false
25725,EQ,nse_cm,,BANKPSU,BANKPSU-EQ,,BANKPSU,INF769K01LZ4,,,,MIRAEAMC - BANKPSU,,,1,1,-1,-1,2,-1,NSE,,,1412812800,,1412812800,0,0,0,0,0,75.75-92.57,0,0,1474648823,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,183324.00,1,0,9257,7575,1,1,1,0,0,1,0,5.60624e+06,0,0,183324,,false
27292,N0,nse_cm,,892CIFL34,892CIFL34-N0,,892CIFL34-N0,INE121A08PR3,,,,CIFL 8.92% 2034 SR SD73,,,1,1,-1,-1,2,-1,NSE,,,1417737600,,1417737600,0,0,0,0,1447804800,80000.00-120000.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,100000,0,0,1000,,false
761450,SG,nse_cm,,777KL48,777KL48-SG,,777KL48-SG,IN2020250287,,,,SDL KL 7.77% 2048,,,1,100,-1,-1,2,-1,NSE,,,1458432000,,1458432000,0,0,0,0,0,95.00-105.00,0,0,1474648827,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,,false
2563,SG,nse_cm,,724JK36,724JK36-SG,,724JK36-SG,IN4920200156,,,,SDL JK 7.24% 2036,,,1,100,-1,-1,2,-1,NSE,,,1299369600,,1299369600,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999971.00,100,0,10500,9500,1,1,1,0,0,1,0,6.17e+07,0,0,999971,,false
10247,SG,nse_cm,,782HP32,782HP32-SG,,782HP32-SG,IN1720220020,,,,SDL HP 7.82% 2032,,,1,100,-1,-1,2,-1,NSE,,,1341705600,,1341705600,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,4e+07,0,0,1000000,,false
2049,EQ,nse_cm,,CHENNPETRO,CHENNPETRO-EQ,,CHENNPETRO,INE178A01016,,,,CHENNAI PETROLEUM CORP LT,,,10,1,-1,-1,2,-1,NSE,,,467424000,,,0,0,0,0,1470528000,1110.90-1666.30,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,71924.00,1,0,166630,111090,1,1,1,0,0,1,0,1.48911e+08,0,0,71924,,false
25786,EQ,nse_cm,,KANANIIND,KANANIIND-EQ,,KANANIIND,INE879E01037,,,,KANANI INDUSTRIES LTD,,,1,1,-1,-1,2,-1,NSE,,,1008288000,,1008288000,0,0,1411257600,1411862400,0,1.14-1.70,0,0,1474653966,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,6470283.00,1,0,170,114,1,1,1,0,0,1,0,1.97868e+08,0,0,6470283,,false
758634,N0,nse_cm,,827TPL29,827TPL29-N0,,827TPL29-N0,INE725H08287,,,,TPL 8.27% 2029 SR Z,,,1,1,-1,-1,2,-1,NSE,,,1467244800,,1467244800,0,0,0,0,0,80000.00-120000.00,0,0,1474648826,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,817.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,25000,0,0,817,,false
30162,SG,nse_cm,,717UP39,717UP39-SG,,717UP39-SG,IN3320240143,,,,SDL UP 7.17% 2039,,,1,100,-1,-1,2,-1,NSE,,,1426982400,,1426982400,0,0,0,0,0,95.00-105.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
760415,EQ,nse_cm,,TOP20,TOP20-EQ,,TOP20,INF769K01PZ5,,,,MIRAEAMC - TOP20,,,1,1,-1,-1,2,-1,NSE,,,1450569600,,1450569600,0,0,0,0,0,7.79-9.51,0,0,1474648827,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,535767.00,1,0,951,779,1,1,1,0,0,1,0,1.63843e+07,0,0,535767,,false
25697,SG,nse_cm,,715WB44A,715WB44A-SG,,715WB44A-SG,IN3420240126,,,,SDL WB 7.15% 2044,,,1,100,-1,-1,2,-1,NSE,,,1412726400,,1412726400,0,0,0,0,0,95.00-105.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999949.00,100,0,10500,9500,1,1,1,0,0,1,0,3.5e+08,0,0,999949,,false
22115,SG,nse_cm,,733TN54,733TN54-SG,,733TN54-SG,IN3120190241,,,,SDL TN 7.33% 2054,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,105.39-116.47,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,901400.00,100,0,11647,10539,1,1,1,0,0,1,0,2e+08,0,0,901400,,false
9696,SG,nse_cm,,767AP31,767AP31-SG,,767AP31-SG,IN1020220126,,,,SDL AP 7.67% 2031,,,1,100,-1,-1,2,-1,NSE,,,1338076800,,1338076800,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
